"ID","time_car","cost_car","time_bus","cost_bus","access_bus","time_air","cost_air","access_air","service_air","time_rail","cost_rail","access_rail","service_rail","choice"
1897,300,40,390,25,20,60,65,55,"food",170,45,15,"wifi","rail"
1898,300,50,390,15,10,60,50,55,"food",140,65,5,"no-frills","air"
1899,345,45,360,30,25,90,95,40,"wifi",120,45,10,"food","car"
1900,275,50,360,30,15,50,50,50,"wifi",155,45,10,"no-frills","air"
1901,390,30,390,15,10,70,110,40,"no-frills",120,65,25,"food","rail"
1902,250,50,330,15,10,70,95,45,"food",140,65,20,"no-frills","rail"
1903,390,30,390,35,10,50,65,55,"no-frills",140,75,10,"food","air"
1904,345,40,360,25,20,90,50,55,"wifi",140,35,5,"food","rail"
1905,250,45,300,25,5,70,80,35,"food",170,35,25,"wifi","air"
1906,390,40,390,25,5,60,110,50,"wifi",130,75,15,"no-frills","air"
1907,390,40,390,20,5,60,110,45,"no-frills",120,75,20,"food","air"
1908,300,40,360,25,15,80,50,55,"wifi",170,35,5,"food","air"
1909,345,30,345,35,15,70,95,40,"no-frills",155,55,20,"food","air"
1910,275,40,300,30,5,70,65,45,"no-frills",170,35,25,"food","air"
1911,345,35,345,35,20,90,50,35,"wifi",130,65,20,"food","air"
1912,300,50,330,30,15,50,65,55,"food",130,75,5,"wifi","air"
1913,345,35,390,25,25,50,50,55,"food",170,45,5,"wifi","air"
1914,275,50,330,30,20,80,65,35,"wifi",155,55,20,"no-frills","air"
1915,300,45,330,30,10,60,80,55,"no-frills",140,45,10,"food","rail"
1916,345,30,390,15,5,70,95,45,"no-frills",140,65,20,"food","rail"
1917,250,50,330,30,25,60,110,45,"food",120,75,10,"wifi","rail"
1918,300,35,420,20,15,90,65,35,"food",170,35,25,"wifi","rail"
1919,250,30,330,35,25,90,80,35,"wifi",140,65,15,"no-frills","car"
1920,300,35,360,25,25,70,80,45,"no-frills",155,35,15,"wifi","rail"
1921,300,35,390,25,15,80,65,45,"no-frills",155,45,15,"food","rail"
1922,250,50,420,20,15,60,95,45,"no-frills",140,75,10,"food","car"
1923,275,35,390,15,5,70,95,35,"wifi",140,65,20,"food","rail"
1924,390,30,420,20,20,50,80,35,"wifi",130,65,25,"no-frills","car"
1925,390,35,390,35,25,70,110,45,"food",130,35,10,"no-frills","rail"
1926,300,40,330,25,15,80,50,50,"no-frills",155,35,5,"wifi","rail"
1927,390,30,390,35,5,90,80,45,"food",120,55,15,"no-frills","car"
1928,275,40,300,35,10,80,80,40,"no-frills",170,55,25,"wifi","car"
1929,345,35,345,35,25,70,50,55,"food",170,45,5,"wifi","car"
1930,345,35,360,35,15,50,80,40,"food",120,75,10,"wifi","car"
1931,250,50,300,35,5,50,95,50,"wifi",120,65,10,"no-frills","car"
1932,345,40,345,30,20,60,65,55,"no-frills",155,45,5,"wifi","rail"
1933,275,50,330,35,20,80,65,55,"food",120,45,5,"no-frills","air"
1934,275,45,330,15,5,70,110,40,"wifi",170,55,25,"food","car"
1935,275,45,390,15,25,70,80,55,"no-frills",155,35,5,"no-frills","rail"
1936,300,45,300,15,10,60,110,40,"wifi",155,65,20,"no-frills","car"
1937,390,35,390,35,10,60,95,45,"wifi",155,65,15,"food","car"
1938,275,40,360,30,20,50,80,50,"no-frills",155,55,5,"food","car"
1939,250,45,390,20,25,90,50,35,"wifi",170,35,15,"food","car"
1940,275,40,360,30,10,70,65,50,"wifi",170,35,15,"food","rail"
1941,275,30,390,25,15,90,65,40,"no-frills",155,65,25,"wifi","air"
1942,390,30,390,25,25,90,65,35,"food",120,65,15,"no-frills","rail"
1943,275,50,330,25,25,70,80,50,"no-frills",120,55,5,"food","car"
1944,390,35,420,15,25,60,110,35,"wifi",130,55,15,"no-frills","air"
1945,300,45,390,25,10,50,50,55,"wifi",170,45,5,"no-frills","air"
1946,345,30,345,35,5,50,110,45,"wifi",140,65,15,"no-frills","air"
1947,390,35,390,35,20,90,50,35,"no-frills",130,75,25,"wifi","air"
1948,345,45,345,25,10,90,50,55,"wifi",130,35,5,"food","rail"
1949,390,35,390,35,5,50,80,55,"wifi",155,55,15,"no-frills","car"
1950,300,45,330,35,20,80,95,45,"no-frills",120,55,5,"food","rail"
1951,345,30,420,15,15,60,65,55,"no-frills",170,45,10,"wifi","rail"
1952,345,30,420,20,15,80,80,50,"no-frills",120,75,10,"wifi","rail"
1953,250,50,360,20,5,80,80,40,"food",120,45,20,"wifi","rail"
1954,275,35,360,30,15,90,80,35,"wifi",170,35,20,"food","car"
1955,275,50,420,25,20,70,95,50,"no-frills",120,45,15,"food","rail"
1956,300,45,300,30,10,80,50,55,"wifi",170,35,5,"food","rail"
1957,275,50,360,15,20,50,110,45,"wifi",130,65,15,"food","rail"
1958,345,30,360,25,25,60,110,50,"food",140,75,5,"wifi","rail"
1959,250,50,420,20,20,60,65,50,"no-frills",130,65,10,"wifi","car"
1960,390,35,420,20,5,60,50,55,"food",140,55,5,"no-frills","air"
1961,390,40,390,30,10,50,50,55,"food",170,35,5,"wifi","rail"
1962,390,30,420,20,15,50,80,55,"wifi",140,55,5,"no-frills","rail"
1963,250,50,420,15,25,90,65,45,"no-frills",120,75,5,"food","car"
1964,300,30,390,20,5,70,110,40,"no-frills",155,75,25,"wifi","rail"
1965,250,40,330,35,10,90,80,40,"no-frills",170,35,25,"wifi","car"
1966,275,30,420,20,25,90,80,35,"wifi",130,75,25,"wifi","car"
1967,275,50,300,35,5,60,110,40,"wifi",120,75,15,"food","bus"
1968,250,45,330,20,10,70,80,45,"no-frills",170,45,20,"wifi","rail"
1969,390,35,420,15,10,50,95,55,"food",140,55,10,"no-frills","rail"
1970,345,35,360,30,5,70,110,40,"no-frills",140,45,25,"food","rail"
1971,345,45,390,25,25,80,65,55,"food",120,35,5,"no-frills","rail"
1972,250,50,390,20,15,60,80,55,"no-frills",130,75,15,"food","car"
1973,390,30,390,35,5,70,110,35,"wifi",170,35,25,"food","rail"
1974,275,45,330,30,15,90,65,45,"no-frills",140,65,15,"wifi","car"
1975,300,40,330,25,15,70,80,35,"food",170,35,25,"wifi","rail"
1976,345,40,345,30,15,90,50,35,"wifi",130,55,20,"food","air"
1977,390,35,390,35,5,70,95,45,"food",140,45,20,"no-frills","car"
1978,275,40,360,25,25,80,80,40,"wifi",140,55,20,"no-frills","car"
1979,275,45,420,20,15,80,80,40,"wifi",130,35,15,"food","car"
1980,250,50,420,20,20,60,110,35,"food",140,55,25,"no-frills","rail"
1981,390,30,420,20,20,50,65,55,"no-frills",130,75,10,"wifi","air"
1982,250,35,420,20,15,80,80,45,"no-frills",155,55,20,"wifi","car"
1983,300,35,300,30,20,80,95,35,"food",140,45,20,"wifi","rail"
1984,390,30,390,20,10,50,65,50,"wifi",130,75,10,"no-frills","car"
1985,390,35,390,15,5,50,110,50,"food",140,75,20,"no-frills","car"
1986,275,50,360,15,5,80,110,35,"wifi",155,35,20,"no-frills","rail"
1987,300,40,390,20,20,50,65,55,"wifi",170,45,5,"no-frills","car"
1988,275,50,420,15,5,50,50,55,"no-frills",120,75,5,"food","air"
1989,275,50,330,35,20,80,65,55,"food",120,45,5,"no-frills","rail"
1990,275,45,330,15,5,70,110,40,"wifi",170,55,25,"food","car"
1991,275,45,390,15,25,70,80,55,"no-frills",155,35,5,"no-frills","rail"
1992,300,45,300,15,10,60,110,40,"wifi",155,65,20,"no-frills","air"
1993,390,35,390,35,10,60,95,45,"wifi",155,65,15,"food","rail"
1994,250,50,360,25,15,60,110,45,"food",120,65,20,"wifi","rail"
1995,250,45,390,20,25,90,50,35,"wifi",170,35,15,"food","air"
1996,275,40,360,30,10,70,65,50,"wifi",170,35,15,"food","air"
1997,275,30,390,25,15,90,65,40,"no-frills",155,65,25,"wifi","air"
1998,390,30,390,25,25,90,65,35,"food",120,65,15,"no-frills","air"
1999,275,50,330,25,25,70,80,50,"no-frills",120,55,5,"food","rail"
2000,390,35,420,15,25,60,110,35,"wifi",130,55,15,"no-frills","rail"
2001,345,30,345,35,5,50,110,45,"wifi",140,65,15,"no-frills","air"
2002,250,40,300,30,15,80,80,40,"no-frills",140,75,20,"wifi","rail"
2003,250,50,330,30,15,80,50,55,"wifi",130,55,10,"no-frills","car"
2004,300,30,330,35,15,70,95,50,"no-frills",140,75,25,"wifi","rail"
2005,390,30,390,30,10,80,80,35,"no-frills",130,65,25,"food","car"
2006,300,40,390,15,5,70,95,50,"wifi",130,75,10,"food","rail"
2007,300,45,390,25,20,70,95,50,"food",120,35,10,"wifi","rail"
2008,275,30,420,20,20,80,95,35,"food",170,35,25,"wifi","rail"
2009,300,40,420,20,5,50,110,50,"wifi",155,65,20,"no-frills","rail"
2010,250,40,360,30,25,60,95,45,"no-frills",170,45,10,"wifi","rail"
2011,250,40,420,15,10,50,95,40,"no-frills",155,75,25,"wifi","car"
2012,345,35,390,15,10,90,65,50,"food",155,35,10,"no-frills","rail"
2013,390,35,390,15,5,50,95,40,"wifi",170,35,25,"food","air"
2014,250,45,420,15,20,90,50,35,"food",140,65,25,"wifi","car"
2015,250,40,390,20,15,90,65,35,"food",170,35,25,"wifi","rail"
2016,300,40,300,30,5,50,65,50,"no-frills",170,65,25,"wifi","air"
2017,390,30,390,15,10,70,95,45,"wifi",130,75,15,"food","car"
2018,345,45,345,35,25,60,95,50,"food",120,45,5,"no-frills","rail"
2019,250,45,390,20,20,90,50,50,"no-frills",120,75,5,"wifi","car"
2020,390,30,420,15,20,90,65,35,"food",130,65,20,"no-frills","car"
2021,250,45,390,15,10,80,65,50,"food",155,45,20,"no-frills","air"
2022,390,40,390,15,10,60,110,35,"wifi",155,65,25,"no-frills","car"
2023,250,45,330,30,10,80,50,45,"no-frills",155,65,15,"food","air"
2024,275,40,390,15,5,90,80,40,"food",130,65,20,"no-frills","car"
2025,275,50,420,20,15,50,80,50,"no-frills",155,35,10,"food","air"
2026,345,50,360,30,20,50,80,55,"wifi",155,45,5,"food","car"
2027,390,35,390,35,25,50,95,35,"no-frills",120,75,15,"wifi","rail"
2028,300,30,390,15,5,80,95,45,"food",155,45,25,"no-frills","car"
2029,250,50,360,30,25,90,65,35,"food",120,55,25,"wifi","air"
2030,390,35,390,35,20,70,95,45,"no-frills",120,55,10,"no-frills","rail"
2031,390,35,390,35,20,90,50,35,"no-frills",130,75,25,"wifi","rail"
2032,300,30,300,35,10,80,110,40,"food",170,55,25,"wifi","rail"
2033,390,35,390,35,5,50,80,55,"wifi",155,55,15,"no-frills","air"
2034,300,45,330,35,20,80,95,45,"no-frills",120,55,5,"food","rail"
2035,345,30,420,15,15,60,65,55,"no-frills",170,45,10,"wifi","car"
2036,345,30,420,20,15,80,80,50,"no-frills",120,75,10,"wifi","rail"
2037,250,50,360,20,5,80,80,40,"food",120,45,20,"wifi","rail"
2038,275,35,360,30,15,90,80,35,"wifi",170,35,20,"food","rail"
2039,275,50,420,25,20,70,95,50,"no-frills",120,45,15,"food","rail"
2040,275,50,360,30,15,80,95,35,"no-frills",120,45,20,"wifi","rail"
2041,275,50,360,15,20,50,110,45,"wifi",130,65,15,"food","car"
2042,345,30,360,25,25,60,110,50,"food",140,75,5,"wifi","rail"
2043,250,50,420,20,20,60,65,50,"no-frills",130,65,10,"wifi","car"
2044,390,35,420,20,5,60,50,55,"food",140,55,5,"no-frills","air"
2045,390,35,390,20,15,50,50,45,"wifi",155,55,15,"food","air"
2046,345,40,390,25,25,60,110,40,"food",130,45,10,"no-frills","rail"
2047,345,40,390,25,20,50,80,50,"food",140,45,10,"wifi","rail"
2048,300,50,420,15,20,50,110,45,"wifi",130,75,10,"food","car"
2049,390,30,420,15,5,60,110,40,"wifi",140,65,25,"no-frills","car"
2050,345,40,345,35,25,80,80,45,"food",120,45,10,"no-frills","car"
2051,300,40,390,25,20,60,65,55,"food",170,45,15,"wifi","rail"
2052,300,50,390,15,10,60,50,55,"food",140,65,5,"no-frills","air"
2053,345,45,360,30,25,90,95,40,"wifi",120,45,10,"food","rail"
2054,275,50,360,30,15,50,50,50,"wifi",155,45,10,"no-frills","air"
2055,250,35,360,20,5,70,95,40,"food",170,45,25,"wifi","rail"
2056,390,30,390,15,10,70,110,40,"no-frills",120,65,25,"food","rail"
2057,250,50,330,15,10,70,95,45,"food",140,65,20,"no-frills","bus"
2058,345,40,360,25,20,90,50,55,"wifi",140,35,5,"food","car"
2059,275,50,330,35,20,80,65,55,"food",120,45,5,"no-frills","car"
2060,275,45,330,15,5,70,110,40,"wifi",170,55,25,"food","rail"
2061,275,45,390,15,25,70,80,55,"no-frills",155,35,5,"no-frills","rail"
2062,300,45,300,15,10,60,110,40,"wifi",155,65,20,"no-frills","bus"
2063,275,40,360,30,20,50,80,50,"no-frills",155,55,5,"food","air"
2064,250,50,360,25,15,60,110,45,"food",120,65,20,"wifi","rail"
2065,250,45,390,20,25,90,50,35,"wifi",170,35,15,"food","air"
2066,275,40,360,30,10,70,65,50,"wifi",170,35,15,"food","air"
2067,275,30,390,25,15,90,65,40,"no-frills",155,65,25,"wifi","rail"
2068,390,30,390,25,25,90,65,35,"food",120,65,15,"no-frills","air"
2069,275,50,330,25,25,70,80,50,"no-frills",120,55,5,"food","rail"
2070,300,45,390,25,10,50,50,55,"wifi",170,45,5,"no-frills","car"
2071,345,30,345,35,5,50,110,45,"wifi",140,65,15,"no-frills","car"
2072,250,40,300,30,15,80,80,40,"no-frills",140,75,20,"wifi","car"
2073,390,30,390,15,10,70,95,45,"wifi",130,75,15,"food","car"
2074,345,45,345,35,25,60,95,50,"food",120,45,5,"no-frills","car"
2075,250,45,390,20,20,90,50,50,"no-frills",120,75,5,"wifi","car"
2076,390,30,420,15,20,90,65,35,"food",130,65,20,"no-frills","air"
2077,250,45,390,15,10,80,65,50,"food",155,45,20,"no-frills","car"
2078,390,40,390,15,10,60,110,35,"wifi",155,65,25,"no-frills","air"
2079,250,45,330,30,10,80,50,45,"no-frills",155,65,15,"food","air"
2080,275,40,390,15,5,90,80,40,"food",130,65,20,"no-frills","car"
2081,275,50,420,20,15,50,80,50,"no-frills",155,35,10,"food","car"
2082,345,50,360,30,20,50,80,55,"wifi",155,45,5,"food","rail"
2083,300,30,390,15,5,80,95,45,"food",155,45,25,"no-frills","car"
2084,300,35,330,30,15,90,65,35,"food",155,45,20,"no-frills","air"
2085,250,50,360,30,25,90,65,35,"food",120,55,25,"wifi","car"
2086,390,35,390,35,20,70,95,45,"no-frills",120,55,10,"no-frills","rail"
2087,390,35,390,20,15,50,50,45,"wifi",155,55,15,"food","car"
2088,345,40,390,25,25,60,110,40,"food",130,45,10,"no-frills","rail"
2089,390,30,420,20,25,60,95,55,"wifi",130,55,5,"no-frills","car"
2090,300,50,420,15,20,50,110,45,"wifi",130,75,10,"food","car"
2091,390,30,420,15,5,60,110,40,"wifi",140,65,25,"no-frills","car"
2092,345,40,345,35,25,80,80,45,"food",120,45,10,"no-frills","rail"
2093,300,40,390,25,20,60,65,55,"food",170,45,15,"wifi","rail"
2094,300,50,390,15,10,60,50,55,"food",140,65,5,"no-frills","air"
2095,345,45,360,30,25,90,95,40,"wifi",120,45,10,"food","rail"
2096,275,50,360,30,15,50,50,50,"wifi",155,45,10,"no-frills","rail"
2097,390,30,390,15,10,70,110,40,"no-frills",120,65,25,"food","car"
2098,250,50,330,15,10,70,95,45,"food",140,65,20,"no-frills","bus"
2099,390,30,390,35,10,50,65,55,"no-frills",140,75,10,"food","car"
2100,345,40,360,25,20,90,50,55,"wifi",140,35,5,"food","rail"
2101,250,30,330,35,25,90,80,35,"wifi",140,65,15,"no-frills","car"
2102,300,35,360,25,25,70,80,45,"no-frills",155,35,15,"wifi","rail"
2103,300,35,390,25,15,80,65,45,"no-frills",155,45,15,"food","rail"
2104,250,50,420,20,15,60,95,45,"no-frills",140,75,10,"food","car"
2105,275,35,390,15,5,70,95,35,"wifi",140,65,20,"food","car"
2106,390,30,420,20,20,50,80,35,"wifi",130,65,25,"no-frills","air"
2107,300,45,330,35,25,90,50,55,"food",120,65,5,"no-frills","air"
2108,300,40,330,25,15,80,50,50,"no-frills",155,35,5,"wifi","car"
2109,275,40,300,35,10,80,80,40,"no-frills",170,55,25,"wifi","car"
2110,345,35,345,35,25,70,50,55,"food",170,45,5,"wifi","rail"
2111,275,50,390,25,15,60,65,50,"food",155,55,15,"wifi","rail"
2112,345,35,360,35,15,50,80,40,"food",120,75,10,"wifi","car"
2113,250,50,300,35,5,50,95,50,"wifi",120,65,10,"no-frills","car"
2114,345,40,345,30,20,60,65,55,"no-frills",155,45,5,"wifi","rail"
2115,275,45,330,15,5,70,110,40,"wifi",170,55,25,"food","car"
2116,275,45,390,15,25,70,80,55,"no-frills",155,35,5,"no-frills","car"
2117,300,45,300,15,10,60,110,40,"wifi",155,65,20,"no-frills","car"
2118,390,35,390,35,10,60,95,45,"wifi",155,65,15,"food","car"
2119,275,40,360,30,20,50,80,50,"no-frills",155,55,5,"food","rail"
2120,250,50,360,25,15,60,110,45,"food",120,65,20,"wifi","car"
2121,250,45,390,20,25,90,50,35,"wifi",170,35,15,"food","rail"
2122,275,40,360,30,10,70,65,50,"wifi",170,35,15,"food","rail"
2123,275,30,390,25,15,90,65,40,"no-frills",155,65,25,"wifi","air"
2124,390,30,390,25,25,90,65,35,"food",120,65,15,"no-frills","car"
2125,275,50,330,25,25,70,80,50,"no-frills",120,55,5,"food","rail"
2126,390,35,420,15,25,60,110,35,"wifi",130,55,15,"no-frills","car"
2127,300,45,390,25,10,50,50,55,"wifi",170,45,5,"no-frills","air"
2128,345,30,345,35,5,50,110,45,"wifi",140,65,15,"no-frills","rail"
2129,390,40,390,30,10,50,50,55,"food",170,35,5,"wifi","air"
2130,250,50,420,15,25,90,65,45,"no-frills",120,75,5,"food","air"
2131,300,30,390,20,5,70,110,40,"no-frills",155,75,25,"wifi","rail"
2132,250,40,330,35,10,90,80,40,"no-frills",170,35,25,"wifi","rail"
2133,275,30,420,20,25,90,80,35,"wifi",130,75,25,"wifi","air"
2134,275,45,300,30,25,50,95,45,"food",170,35,10,"wifi","air"
2135,275,50,300,35,5,60,110,40,"wifi",120,75,15,"food","car"
2136,250,45,330,20,10,70,80,45,"no-frills",170,45,20,"wifi","rail"
2137,390,35,420,15,10,50,95,55,"food",140,55,10,"no-frills","rail"
2138,345,35,360,30,5,70,110,40,"no-frills",140,45,25,"food","rail"
2139,345,45,390,25,25,80,65,55,"food",120,35,5,"no-frills","rail"
2140,250,50,390,20,15,60,80,55,"no-frills",130,75,15,"food","rail"
2141,275,45,330,30,15,90,65,45,"no-frills",140,65,15,"wifi","rail"
2142,300,45,420,25,15,80,50,50,"no-frills",140,55,10,"food","air"
2143,345,40,345,30,15,90,50,35,"wifi",130,55,20,"food","air"
2144,390,35,390,35,5,70,95,45,"food",140,45,20,"no-frills","rail"
2145,345,35,390,20,25,80,50,55,"food",130,65,5,"wifi","air"
2146,275,40,360,25,25,80,80,40,"wifi",140,55,20,"no-frills","car"
2147,275,45,420,20,15,80,80,40,"wifi",130,35,15,"food","car"
2148,250,50,420,20,20,60,110,35,"food",140,55,25,"no-frills","car"
2149,390,30,420,20,20,50,65,55,"no-frills",130,75,10,"wifi","car"
2150,250,35,420,20,15,80,80,45,"no-frills",155,55,20,"wifi","car"
2151,390,30,390,20,10,50,65,50,"wifi",130,75,10,"no-frills","air"
2152,390,35,390,15,5,50,110,50,"food",140,75,20,"no-frills","car"
2153,275,50,360,15,5,80,110,35,"wifi",155,35,20,"no-frills","rail"
2154,300,40,390,20,20,50,65,55,"wifi",170,45,5,"no-frills","rail"
2155,345,45,345,25,20,70,110,35,"food",130,45,10,"no-frills","rail"
2156,275,50,420,15,5,50,50,55,"no-frills",120,75,5,"food","air"
2157,250,30,330,35,25,90,80,35,"wifi",140,65,15,"no-frills","car"
2158,300,35,360,25,25,70,80,45,"no-frills",155,35,15,"wifi","rail"
2159,300,35,390,25,15,80,65,45,"no-frills",155,45,15,"food","rail"
2160,250,50,420,20,15,60,95,45,"no-frills",140,75,10,"food","rail"
2161,390,30,420,20,20,50,80,35,"wifi",130,65,25,"no-frills","car"
2162,390,35,390,35,25,70,110,45,"food",130,35,10,"no-frills","rail"
2163,300,45,330,35,25,90,50,55,"food",120,65,5,"no-frills","car"
2164,300,40,330,25,15,80,50,50,"no-frills",155,35,5,"wifi","rail"
2165,390,30,390,35,5,90,80,45,"food",120,55,15,"no-frills","rail"
2166,275,40,300,35,10,80,80,40,"no-frills",170,55,25,"wifi","rail"
2167,345,35,345,35,25,70,50,55,"food",170,45,5,"wifi","air"
2168,275,50,390,25,15,60,65,50,"food",155,55,15,"wifi","rail"
2169,345,35,360,35,15,50,80,40,"food",120,75,10,"wifi","car"
2170,250,50,300,35,5,50,95,50,"wifi",120,65,10,"no-frills","rail"
2171,275,50,330,35,20,80,65,55,"food",120,45,5,"no-frills","rail"
2172,275,45,390,15,25,70,80,55,"no-frills",155,35,5,"no-frills","rail"
2173,300,45,300,15,10,60,110,40,"wifi",155,65,20,"no-frills","bus"
2174,390,35,390,35,10,60,95,45,"wifi",155,65,15,"food","car"
2175,275,40,360,30,20,50,80,50,"no-frills",155,55,5,"food","rail"
2176,250,50,360,25,15,60,110,45,"food",120,65,20,"wifi","car"
2177,250,45,390,20,25,90,50,35,"wifi",170,35,15,"food","car"
2178,275,40,360,30,10,70,65,50,"wifi",170,35,15,"food","rail"
2179,275,30,390,25,15,90,65,40,"no-frills",155,65,25,"wifi","car"
2180,390,30,390,25,25,90,65,35,"food",120,65,15,"no-frills","car"
2181,390,35,420,15,25,60,110,35,"wifi",130,55,15,"no-frills","car"
2182,300,45,390,25,10,50,50,55,"wifi",170,45,5,"no-frills","rail"
2183,345,30,345,35,5,50,110,45,"wifi",140,65,15,"no-frills","car"
2184,250,40,300,30,15,80,80,40,"no-frills",140,75,20,"wifi","car"
2185,390,35,390,35,20,90,50,35,"no-frills",130,75,25,"wifi","air"
2186,345,45,345,25,10,90,50,55,"wifi",130,35,5,"food","rail"
2187,390,35,390,35,5,50,80,55,"wifi",155,55,15,"no-frills","air"
2188,300,45,330,35,20,80,95,45,"no-frills",120,55,5,"food","car"
2189,345,30,420,15,15,60,65,55,"no-frills",170,45,10,"wifi","rail"
2190,345,30,420,20,15,80,80,50,"no-frills",120,75,10,"wifi","rail"
2191,250,50,360,20,5,80,80,40,"food",120,45,20,"wifi","car"
2192,275,35,360,30,15,90,80,35,"wifi",170,35,20,"food","rail"
2193,275,50,360,30,15,80,95,35,"no-frills",120,45,20,"wifi","rail"
2194,300,45,300,30,10,80,50,55,"wifi",170,35,5,"food","air"
2195,275,50,360,15,20,50,110,45,"wifi",130,65,15,"food","air"
2196,345,30,360,25,25,60,110,50,"food",140,75,5,"wifi","rail"
2197,250,50,420,20,20,60,65,50,"no-frills",130,65,10,"wifi","air"
2198,390,35,420,20,5,60,50,55,"food",140,55,5,"no-frills","air"
2199,390,40,390,30,10,50,50,55,"food",170,35,5,"wifi","rail"
2200,390,30,420,20,15,50,80,55,"wifi",140,55,5,"no-frills","air"
2201,250,50,420,15,25,90,65,45,"no-frills",120,75,5,"food","car"
2202,300,30,390,20,5,70,110,40,"no-frills",155,75,25,"wifi","rail"
2203,275,30,420,20,25,90,80,35,"wifi",130,75,25,"wifi","car"
2204,275,45,300,30,25,50,95,45,"food",170,35,10,"wifi","rail"
2205,275,50,300,35,5,60,110,40,"wifi",120,75,15,"food","rail"
2206,250,45,330,20,10,70,80,45,"no-frills",170,45,20,"wifi","rail"
2207,390,35,420,15,10,50,95,55,"food",140,55,10,"no-frills","rail"
2208,345,35,360,30,5,70,110,40,"no-frills",140,45,25,"food","rail"
2209,345,45,390,25,25,80,65,55,"food",120,35,5,"no-frills","rail"
2210,250,50,390,20,15,60,80,55,"no-frills",130,75,15,"food","car"
2211,390,30,390,35,5,70,110,35,"wifi",170,35,25,"food","rail"
2212,300,45,420,25,15,80,50,50,"no-frills",140,55,10,"food","rail"
2213,390,35,390,20,15,50,50,45,"wifi",155,55,15,"food","air"
2214,345,40,390,25,25,60,110,40,"food",130,45,10,"no-frills","rail"
2215,390,30,420,20,25,60,95,55,"wifi",130,55,5,"no-frills","car"
2216,345,40,390,25,20,50,80,50,"food",140,45,10,"wifi","rail"
2217,300,50,420,15,20,50,110,45,"wifi",130,75,10,"food","rail"
2218,345,40,345,35,25,80,80,45,"food",120,45,10,"no-frills","rail"
2219,300,40,390,25,20,60,65,55,"food",170,45,15,"wifi","rail"
2220,300,50,390,15,10,60,50,55,"food",140,65,5,"no-frills","air"
2221,345,45,360,30,25,90,95,40,"wifi",120,45,10,"food","rail"
2222,275,50,360,30,15,50,50,50,"wifi",155,45,10,"no-frills","air"
2223,250,35,360,20,5,70,95,40,"food",170,45,25,"wifi","rail"
2224,390,30,390,15,10,70,110,40,"no-frills",120,65,25,"food","car"
